id,name,province,aqhi,observed,observation_datetime_text_en,observation_datetime_text_fr,lon,lat,color
AQ_OBS-FEVNT-20260203000000,Ottawa,,2.65,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-75.6769444444444,45.4344444444445,#016797
AQ_OBS-CBELL-20260203000000,Port Hawkesbury,,2.25,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-61.356111,45.6161111,#016797
AQ_OBS-LBAMG-20260203000000,Yellowknife,,1.55,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-114.37,62.4536,#0099cb
AQ_OBS-FAFFD-20260203000000,Barrie,,3.14,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.6769699,44.37124,#fffe03
AQ_OBS-DADHJ-20260203000000,Moncton,,2.72,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-64.803056,46.115833,#016797
AQ_OBS-DAFQX-20260203000000,Bathurst,,2.36,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-65.6283,47.6261,#016797
AQ_OBS-FBLJL-20260203000000,Hamilton Downtown,,3.92,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.8418,43.24504,#fffe03
AQ_OBS-DAEGW-20260203000000,Saint John,,2.38,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-66.0388888888889,45.2591666666667,#016797
AQ_OBS-FCGKZ-20260203000000,Oakville,,5.22,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.7138888888889,43.4563888888889,#ff9835
AQ_OBS-IABOA-20260203000000,Drayton Valley,,2.61,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-114.9808333,53.2241666,#016797
AQ_OBS-DAFMJ-20260203000000,Fredericton,,2.34,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-66.666667,45.945278,#016797
AQ_OBS-JBMQO-20260203000000,Smithers,,1.29,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-127.176111,54.779167,#0099cb
AQ_OBS-IAEFD-20260203000000,Cold Lake,,2.28,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-110.166667,54.45,#016797
AQ_OBS-IAHMM-20260203000000,Grande Prairie,,1.0,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-118.796111111111,55.1708333333333,#01cbff
AQ_OBS-FDSUS-20260203000000,Parry Sound,,2.71,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-80.0361111,45.3538889,#016797
AQ_OBS-BAEMV-20260203000000,St. Peters Bay,,2.14,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-62.5833333333333,46.4166666666667,#016797
AQ_OBS-JBMPJ-20260203000000,Sparwood,,2.02,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-114.885833,49.733333,#016797
AQ_OBS-IAJWU-20260203000000,Hinton,,2.29,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-117.5627778,53.4111111,#016797
AQ_OBS-FAMXK-20260203000000,Burlington,,4.38,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.8141666666667,43.37,#ffcb00
AQ_OBS-JBOAP-20260203000000,North Okanagan,,1.55,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-119.266666666667,50.2583333333333,#0099cb
AQ_OBS-IAIUC-20260203000000,Medicine Hat,,2.41,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-110.676666666667,50.0408333333333,#016797
AQ_OBS-FALIF-20260203000000,Brampton,,4.37,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.7608333333333,43.6883333333333,#ffcb00
AQ_OBS-CAPHL-20260203000000,Halifax Downtown,,2.21,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-63.590651,44.647401,#016797
AQ_OBS-FDATE-20260203000000,Windsor Downtown,,4.32,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-82.99182,42.3081,#ffcb00
AQ_OBS-CBLGX-20260203000000,Sydney,,2.41,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-60.1952777777778,46.1380555555556,#016797
AQ_OBS-ABFQA-20260203000000,Labrador City,,2.98,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-66.9365972,52.9605694,#016797
AQ_OBS-IAFFI-20260203000000,Fort McMurray,,2.21,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-111.380277777778,56.7263888888889,#016797
AQ_OBS-BAARG-20260203000000,Charlottetown,,2.28,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-63.1347222222222,46.2402777777778,#016797
AQ_OBS-JBXHZ-20260203000000,Metro Vancouver - NE,,2.17,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-122.683333333333,49.2333333333333,#016797
AQ_OBS-JAFNW-20260203000000,Kamloops,,1.47,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-120.327222222222,50.6733333333333,#0099cb
AQ_OBS-IAIDN-20260203000000,Brooks,,1.97,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-111.895,50.567222,#0099cb
AQ_OBS-FCAEN-20260203000000,London,,3.66,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-81.2325,42.9674999,#fffe03
AQ_OBS-JAQAL-20260203000000,Nanaimo / Parksville,,2.37,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-123.933333333333,49.1666666666667,#016797
AQ_OBS-CBDPK-20260203000000,Pictou,,2.33,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-62.7091666666667,45.6758333333333,#016797
AQ_OBS-IAFFM-20260203000000,Fort Saskatchewan,,1.0,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-113.217777777778,53.7111111111111,#01cbff
AQ_OBS-FDGEM-20260203000000,Milton,,4.19,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.9177778,43.5055556,#ffcb00
AQ_OBS-FCCOT-20260203000000,Cornwall,,2.63,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-74.7263889,45.0263889,#016797
AQ_OBS-FDCHU-20260203000000,Hamilton West,,3.92,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.9027778,43.2644444,#fffe03
AQ_OBS-FCWYG-20260203000000,Toronto Downtown,,5.53,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.3969444,43.6758333,#ff9835
AQ_OBS-FAZKI-20260203000000,Dorset,,2.38,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-78.8927778,45.2447222,#016797
AQ_OBS-IAASX-20260203000000,Sturgeon County,,2.66,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-113.3283333,53.8297222,#016797
AQ_OBS-HAPKT-20260203000000,Swift Current,,2.03,2026-02-03T00:00:00Z,6:00 PM CST Monday  2 February 2026,6h00 PM HNC lundi  2 février 2026,-107.81689,50.285833,#016797
AQ_OBS-FCNJT-20260203000000,Windsor West,,3.74,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-83.0594444,42.2830556,#fffe03
AQ_OBS-FEARV-20260203000000,Sarnia,,4.49,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-82.3177777,42.9813889,#ffcb00
AQ_OBS-IAGHN-20260203000000,St. Albert,,2.9,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-113.6202778,53.6369444,#016797
AQ_OBS-JBXCK-20260203000000,Terrace,,1.75,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-128.599722,54.516389,#0099cb
AQ_OBS-FDQBX-20260203000000,Toronto North,,5.18,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.41026,43.76205,#ff9835
AQ_OBS-FDGED-20260203000000,Newmarket,,5.55,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.4583333333333,44.0580555555556,#ff9835
AQ_OBS-JBJFI-20260203000000,Metro Vancouver - SW,,2.38,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-123.163333,49.163333,#016797
AQ_OBS-FDQBU-20260203000000,Toronto East,,4.65,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.2308334,43.7558333,#ffcb00
AQ_OBS-HAPNV-20260203000000,Prince Albert,,2.37,2026-02-03T00:00:00Z,6:00 PM CST Monday  2 February 2026,6h00 PM HNC lundi  2 février 2026,-105.714722,53.216111,#016797
AQ_OBS-JAZBU-20260203000000,Metro Vancouver - SE,,2.16,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-122.75,49.1166666666667,#016797
AQ_OBS-FEVNS-20260203000000,Hamilton,,3.86,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.935,43.242778,#fffe03
AQ_OBS-JBHJG-20260203000000,South Okanagan,,1.53,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-119.45,49.0333333333333,#0099cb
AQ_OBS-HAUQM-20260203000000,Estevan,,2.26,2026-02-03T00:00:00Z,6:00 PM CST Monday  2 February 2026,6h00 PM HNC lundi  2 février 2026,-102.9859847,49.1392833,#016797
AQ_OBS-JBRIK-20260203000000,Metro Vancouver - NW,,2.31,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-123.113889,49.261111,#016797
AQ_OBS-FEUTC-20260203000000,Chatham,,4.36,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-82.12876,42.43396,#ffcb00
AQ_OBS-HAHJJ-20260203000000,Saskatoon,,2.49,2026-02-03T00:00:00Z,6:00 PM CST Monday  2 February 2026,6h00 PM HNC lundi  2 février 2026,-106.686111111111,52.1397222222222,#016797
AQ_OBS-FEAKO-20260203000000,Mississauga,,4.87,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.6572222222222,43.5855555555556,#ffcb00
AQ_OBS-IACIQ-20260203000000,Strathcona County,,2.91,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-113.1438889,53.5522222,#016797
AQ_OBS-GAILW-20260203000000,Flin Flon,,1.0,2026-02-03T00:00:00Z,6:00 PM CST Monday  2 February 2026,6h00 PM HNC lundi  2 février 2026,-101.8641699,54.768056,#01cbff
AQ_OBS-FDEGT-20260203000000,Windsor,,4.03,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-82.9936111111111,42.3022222222222,#ffcb00
AQ_OBS-LAILN-20260203000000,Fort Smith,,1.31,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-111.8829,60.0053,#0099cb
AQ_OBS-AADCE-20260203000000,Burin,,2.03,2026-02-03T00:00:00Z,8:30 PM NST Monday  2 February 2026,8h30 PM HNT lundi  2 février 2026,-55.175272,47.082841,#016797
AQ_OBS-IAFEW-20260203000000,Fort Chipewyan,,1.99,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-111.158333333333,58.7144444444444,#0099cb
AQ_OBS-JBNTS-20260203000000,Quesnel,,1.99,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-122.5,53.0,#0099cb
AQ_OBS-IAQFR-20260203000000,Airdrie,,2.33,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-114.0141667,51.2922222,#016797
AQ_OBS-DALZZ-20260203000000,Edmundston,,2.78,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-68.294444,47.377222,#016797
AQ_OBS-KAHFT-20260203000000,Whitehorse,,1.0,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-135.0808333,60.6961111,#01cbff
AQ_OBS-FCTOV-20260203000000,Sudbury,,3.34,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-80.9775,46.5011111,#fffe03
AQ_OBS-BADSZ-20260203000000,Summerside (Wellington),,2.19,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-64.0,46.45,#016797
AQ_OBS-HASIZ-20260203000000,Buffalo Narrows,,1.83,2026-02-03T00:00:00Z,6:00 PM CST Monday  2 February 2026,6h00 PM HNC lundi  2 février 2026,-108.5243083,55.8769833,#0099cb
AQ_OBS-DBEDJ-20260203000000,Miramichi,,2.2,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-65.4666999,47.0041999,#016797
AQ_OBS-FEVJS-20260203000000,Belleville,,2.85,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-77.3697222,44.2566666,#016797
AQ_OBS-DAEBC-20260203000000,St. Andrews,,1.99,2026-02-03T00:00:00Z,8:00 PM AST Monday  2 February 2026,8h00 PM HNA lundi  2 février 2026,-67.058373,45.079907,#0099cb
AQ_OBS-JABNO-20260203000000,Central Fraser Valley,,2.07,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-122.25,49.0583333333333,#016797
AQ_OBS-IAFFF-20260203000000,Fort McKay,,2.02,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-111.599722222222,57.1811111111111,#016797
AQ_OBS-HAIMP-20260203000000,Regina,,2.11,2026-02-03T00:00:00Z,6:00 PM CST Monday  2 February 2026,6h00 PM HNC lundi  2 février 2026,-104.606666666667,50.4547222222222,#016797
AQ_OBS-GBEIN-20260203000000,Winnipeg,,1.87,2026-02-03T00:00:00Z,6:00 PM CST Monday  2 February 2026,6h00 PM HNC lundi  2 février 2026,-97.1463888888889,49.8844444444444,#0099cb
AQ_OBS-GADMZ-20260203000000,Brandon,,1.94,2026-02-03T00:00:00Z,6:00 PM CST Monday  2 February 2026,6h00 PM HNC lundi  2 février 2026,-99.9522222222222,49.8469444444444,#0099cb
AQ_OBS-JAFUV-20260203000000,Central Okanagan,,1.26,2026-02-03T00:00:00Z,4:00 PM PST Monday  2 February 2026,4h00 PM HNP lundi  2 février 2026,-119.483333333333,49.8833333333333,#0099cb
AQ_OBS-LARCU-20260203000000,Norman Wells,,1.83,2026-02-03T00:00:00Z,5:00 PM MST Monday  2 February 2026,5h00 PM HNR lundi  2 février 2026,-126.8316,65.2811,#0099cb
AQ_OBS-FDMOP-20260203000000,Oshawa,,3.96,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-78.8572222222222,43.9005555555556,#fffe03
AQ_OBS-FBLKS-20260203000000,Hamilton Mountain,,3.73,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.82235,43.23039,#fffe03
AQ_OBS-FDJFN-20260203000000,St. Catharines,,3.7,2026-02-03T00:00:00Z,7:00 PM EST Monday  2 February 2026,7h00 PM HNE lundi  2 février 2026,-79.2533,43.16544,#fffe03
AQ_OBS-BAARG-20260203010000,Charlottetown,,2.3,2026-02-03T01:00:00Z,9:00 PM AST Monday  2 February 2026,9h00 PM HNA lundi  2 février 2026,-63.1347222222222,46.2402777777778,#016797
AQ_OBS-FDEGT-20260203010000,Windsor,,5.0,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-82.9936111111111,42.3022222222222,#ffcb00
AQ_OBS-FDSUS-20260203010000,Parry Sound,,2.72,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-80.0361111,45.3538889,#016797
AQ_OBS-FEAKO-20260203010000,Mississauga,,4.79,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.6572222222222,43.5855555555556,#ffcb00
AQ_OBS-JBRIK-20260203010000,Metro Vancouver - NW,,2.31,2026-02-03T01:00:00Z,5:00 PM PST Monday  2 February 2026,5h00 PM HNP lundi  2 février 2026,-123.113889,49.261111,#016797
AQ_OBS-IAEFD-20260203010000,Cold Lake,,2.4,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-110.166667,54.45,#016797
AQ_OBS-JAFNW-20260203010000,Kamloops,,1.51,2026-02-03T01:00:00Z,5:00 PM PST Monday  2 February 2026,5h00 PM HNP lundi  2 février 2026,-120.327222222222,50.6733333333333,#0099cb
AQ_OBS-HAPKT-20260203010000,Swift Current,,2.17,2026-02-03T01:00:00Z,7:00 PM CST Monday  2 February 2026,7h00 PM HNC lundi  2 février 2026,-107.81689,50.285833,#016797
AQ_OBS-JBMPJ-20260203010000,Sparwood,,2.03,2026-02-03T01:00:00Z,5:00 PM PST Monday  2 February 2026,5h00 PM HNP lundi  2 février 2026,-114.885833,49.733333,#016797
AQ_OBS-IABOA-20260203010000,Drayton Valley,,2.88,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-114.9808333,53.2241666,#016797
AQ_OBS-DBEDJ-20260203010000,Miramichi,,2.2,2026-02-03T01:00:00Z,9:00 PM AST Monday  2 February 2026,9h00 PM HNA lundi  2 février 2026,-65.4666999,47.0041999,#016797
AQ_OBS-FDJFN-20260203010000,St. Catharines,,3.85,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.2533,43.16544,#fffe03
AQ_OBS-DAFQX-20260203010000,Bathurst,,2.36,2026-02-03T01:00:00Z,9:00 PM AST Monday  2 February 2026,9h00 PM HNA lundi  2 février 2026,-65.6283,47.6261,#016797
AQ_OBS-IAASX-20260203010000,Sturgeon County,,2.88,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-113.3283333,53.8297222,#016797
AQ_OBS-FDGEM-20260203010000,Milton,,4.08,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.9177778,43.5055556,#ffcb00
AQ_OBS-FBLJL-20260203010000,Hamilton Downtown,,3.9,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.8418,43.24504,#fffe03
AQ_OBS-JAFUV-20260203010000,Central Okanagan,,1.32,2026-02-03T01:00:00Z,5:00 PM PST Monday  2 February 2026,5h00 PM HNP lundi  2 février 2026,-119.483333333333,49.8833333333333,#0099cb
AQ_OBS-LBAMG-20260203010000,Yellowknife,,1.6,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-114.37,62.4536,#0099cb
AQ_OBS-JAQAL-20260203010000,Nanaimo / Parksville,,2.32,2026-02-03T01:00:00Z,5:00 PM PST Monday  2 February 2026,5h00 PM HNP lundi  2 février 2026,-123.933333333333,49.1666666666667,#016797
AQ_OBS-IAJWU-20260203010000,Hinton,,2.27,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-117.5627778,53.4111111,#016797
AQ_OBS-CBDPK-20260203010000,Pictou,,2.33,2026-02-03T01:00:00Z,9:00 PM AST Monday  2 February 2026,9h00 PM HNA lundi  2 février 2026,-62.7091666666667,45.6758333333333,#016797
AQ_OBS-CBLGX-20260203010000,Sydney,,2.44,2026-02-03T01:00:00Z,9:00 PM AST Monday  2 February 2026,9h00 PM HNA lundi  2 février 2026,-60.1952777777778,46.1380555555556,#016797
AQ_OBS-CASWE-20260203010000,Kentville,,2.4,2026-02-03T01:00:00Z,9:00 PM AST Monday  2 February 2026,9h00 PM HNA lundi  2 février 2026,-64.4952777777778,45.0775,#016797
AQ_OBS-IACMP-20260203010000,Edmonton,,3.59,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-113.490277777778,53.5344444444444,#fffe03
AQ_OBS-IAFFM-20260203010000,Fort Saskatchewan,,2.0,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-113.217777777778,53.7111111111111,#0099cb
AQ_OBS-JBLVS-20260203010000,Prince George,,2.06,2026-02-03T01:00:00Z,5:00 PM PST Monday  2 February 2026,5h00 PM HNP lundi  2 février 2026,-122.75,53.9166666666667,#016797
AQ_OBS-FAYJG-20260203010000,Grand Bend,,3.87,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-81.7563889,43.3025,#fffe03
AQ_OBS-FCTOV-20260203010000,Sudbury,,3.28,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-80.9775,46.5011111,#fffe03
AQ_OBS-JAGPB-20260203010000,Fort St. John,,2.31,2026-02-03T01:00:00Z,5:00 PM PST Monday  2 February 2026,5h00 PM HNP lundi  2 février 2026,-120.846667,56.2525,#016797
AQ_OBS-FDCHU-20260203010000,Hamilton West,,3.87,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.9027778,43.2644444,#fffe03
AQ_OBS-GBEIN-20260203010000,Winnipeg,,1.94,2026-02-03T01:00:00Z,7:00 PM CST Monday  2 February 2026,7h00 PM HNC lundi  2 février 2026,-97.1463888888889,49.8844444444444,#0099cb
AQ_OBS-FCFUU-20260203010000,North Bay,,3.41,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.459167,46.314444,#fffe03
AQ_OBS-CATHI-20260203010000,Lake Major,,2.05,2026-02-03T01:00:00Z,9:00 PM AST Monday  2 February 2026,9h00 PM HNA lundi  2 février 2026,-63.467261,44.71338,#016797
AQ_OBS-FDQBX-20260203010000,Toronto North,,5.32,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.41026,43.76205,#ff9835
AQ_OBS-IAQFR-20260203010000,Airdrie,,2.32,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-114.0141667,51.2922222,#016797
AQ_OBS-FBLKS-20260203010000,Hamilton Mountain,,3.68,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.82235,43.23039,#fffe03
AQ_OBS-JBOBQ-20260203010000,Victoria / Saanich,,1.98,2026-02-03T01:00:00Z,5:00 PM PST Monday  2 February 2026,5h00 PM HNP lundi  2 février 2026,-123.366666666667,48.4333333333333,#0099cb
AQ_OBS-DADHJ-20260203010000,Moncton,,2.67,2026-02-03T01:00:00Z,9:00 PM AST Monday  2 February 2026,9h00 PM HNA lundi  2 février 2026,-64.803056,46.115833,#016797
AQ_OBS-HASIZ-20260203010000,Buffalo Narrows,,1.83,2026-02-03T01:00:00Z,7:00 PM CST Monday  2 February 2026,7h00 PM HNC lundi  2 février 2026,-108.5243083,55.8769833,#0099cb
AQ_OBS-FCKTB-20260203010000,Toronto West,,4.03,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.56589,43.71823,#ffcb00
AQ_OBS-FDGED-20260203010000,Newmarket,,5.69,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.4583333333333,44.0580555555556,#ff9835
AQ_OBS-FDZCP-20260203010000,Sault Ste. Marie,,2.1,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-84.3469444,46.5588888,#016797
AQ_OBS-IACIQ-20260203010000,Strathcona County,,3.08,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-113.1438889,53.5522222,#fffe03
AQ_OBS-FCWFX-20260203010000,Thunder Bay,,2.14,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-89.2677778,48.4013889,#016797
AQ_OBS-IAFEW-20260203010000,Fort Chipewyan,,1.99,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-111.158333333333,58.7144444444444,#0099cb
AQ_OBS-FALIF-20260203010000,Brampton,,4.36,2026-02-03T01:00:00Z,8:00 PM EST Monday  2 February 2026,8h00 PM HNE lundi  2 février 2026,-79.7608333333333,43.6883333333333,#ffcb00
AQ_OBS-IAIUC-20260203010000,Medicine Hat,,2.5,2026-02-03T01:00:00Z,6:00 PM MST Monday  2 February 2026,6h00 PM HNR lundi  2 février 2026,-110.676666666667,50.0408333333333,#016797
AQ_OBS-GAILW-20260203010000,Flin Flon,,1.0,2026-02-03T01:00:00Z,7:00 PM CST Monday  2 February 2026,7h00 PM HNC lundi  2 février 2026,-101.8641699,54.768056,#01cbff
